latitude,longitude,date,species,url,image_url,reference,n,location,depth,gear,temp,traps,id,notes,source,sex,source_id,previous_species,aquarium_inp,obs_type,id_correct,misid_reason,reviewer,is_sequenced,tax_type,genbank_accession
22.575,-78.26667,4/28/39,Bathynomus giganteus,https://www.gbif.org/occurrence/477963269,,,1,Off Cayo Coco,329.18,,,,33,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: MCZ | collectionCode: IZ | catalogNumber: 80356 | recordNumber:  | recordedBy: RV Atlantis, Harvard-Havana Expedition | identifiedBy:  | locality: Off Cayo Coco | waterBody: Atlantic, Western Central | country: Cuba",GBIF,,MCZ:IZ:80356,,,,,,,FALSE,,
23.09167,-79.66667,5/2/39,Bathynomus giganteus,https://www.gbif.org/occurrence/477963183,,,3,"Las Villas, off Puerto Sagua la Grande",539.5,,,,34,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: MCZ | collectionCode: IZ | catalogNumber: 80355 | recordNumber:  | recordedBy: RV Atlantis, Harvard-Havana Expedition | identifiedBy:  | locality: Las Villas, off Puerto Sagua la Grande | waterBody: Caribbean Sea | country: Cuba",GBIF,,MCZ:IZ:80355,,,,,,,FALSE,,
23.33333,-79.98333,5/3/39,Bathynomus giganteus,https://www.gbif.org/occurrence/477956910,,,5,Santa Clara,740.66,,,,35,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: MCZ | collectionCode: IZ | catalogNumber: 80827 | recordNumber:  | recordedBy: RV Atlantis, Harvard-Havana Expedition | identifiedBy:  | locality: Santa Clara | waterBody: Atlantic, Western Central | country: Cuba",GBIF,,MCZ:IZ:80827,,,,,,,FALSE,,
23.34167,-79.96667,5/3/39,Bathynomus giganteus,https://www.gbif.org/occurrence/477964164,,,21,"Santa Clara, South of Cay Sal Bank",713.23,,,,36,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: MCZ | collectionCode: IZ | catalogNumber: 80351 | recordNumber:  | recordedBy: RV Atlantis, Harvard-Havana Expedition | identifiedBy:  | locality: Santa Clara, South of Cay Sal Bank | waterBody: Caribbean Sea | country: Cuba",GBIF,,MCZ:IZ:80351,,,,,,,FALSE,,
23.35,-79.95,5/3/39,Bathynomus giganteus,https://www.gbif.org/occurrence/477977174,,,3,Nicholas Channel,713.23,,,,37,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: MCZ | collectionCode: IZ | catalogNumber: 73052 | recordNumber:  | recordedBy: RV Atlantis, Harvard-Havana Expedition | identifiedBy: Ardis Johnston | locality: Nicholas Channel | waterBody: Atlantic, Western Central | country: Cuba",GBIF,,MCZ:IZ:73052,,,,,,,FALSE,,
29.18,-86.875,2/24/51,Bathynomus giganteus,https://www.gbif.org/occurrence/1322758485,,Dataset: NMNH Extant Biology,1,south of Pensacola,558,,,,38,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 92166 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Chace, Fenner A., Jr., Smithsonian Institution, National Museum of Natural History | locality: south of Pensacola | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/3f5cd1052-b452-4347-8a6b-9bf4245a1055,,,,,,,FALSE,,
27.6367,-94.99,4/16/52,Bathynomus giganteus,https://www.gbif.org/occurrence/1320971988,,Dataset: NMNH Extant Biology,1,East Of Corpus Christi,686,,,,39,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 93682 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Chace, Fenner A., Jr., Smithsonian Institution, National Museum of Natural History | locality: East Of Corpus Christi | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/3a6b75251-b14e-426c-8463-192eb4dc53ec,,,,,,,FALSE,,
24.32,-83.33,4/14/54,Bathynomus giganteus,https://www.gbif.org/occurrence/1317817841,,Dataset: NMNH Extant Biology,1,"Florida Keys, west of Key West",329,,,,40,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 97375 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Chace, Fenner A., Jr., Smithsonian Institution, National Museum of Natural History | locality: Florida Keys, west of Key West | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/31b35327f-9035-44d1-93e5-8929a5169dff,,,,,,,FALSE,,
24.47,-83.42,4/14/54,Bathynomus giganteus,https://www.gbif.org/occurrence/1319652578,,Dataset: NMNH Extant Biology,1,"Florida Keys, west of Key West",366,,,,41,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 97376 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Chace, Fenner A., Jr., Smithsonian Institution, National Museum of Natural History | locality: Florida Keys, west of Key West | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/36c5f076f-8b92-4b03-8509-a0205ceea946,,,,,,,FALSE,,
24.52,-83.58,7/8/55,Bathynomus giganteus,https://www.gbif.org/occurrence/1319626602,,Dataset: NMNH Extant Biology,2,"Florida Keys, SW Of Dry Tortugas",388.5,,,,42,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 98519 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Florida Keys, SW Of Dry Tortugas | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/36b3acbfe-5f6e-408f-9491-50b591b28b69,,,,,,,FALSE,,
24.38,-83.37,7/8/55,Bathynomus giganteus,https://www.gbif.org/occurrence/1321953768,,Dataset: NMNH Extant Biology,1,"Florida Keys, SW Of Dry Tortugas",366,,,,43,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 98520 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Florida Keys, SW Of Dry Tortugas | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/3d22e4fab-01b7-4391-b01a-320e798b2143,,,,,,,FALSE,,
22.92,-79.45,7/15/55,Bathynomus giganteus,https://www.gbif.org/occurrence/1318266091,,Dataset: NMNH Extant Biology,3,"Old Bahama Channel, North Of Caibarien",439,,,,44,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 98586 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Old Bahama Channel, North Of Caibarien | waterBody: North Atlantic Ocean | country: Cuba",GBIF,,http://n2t.net/ark:/65665/32f0a6334-d948-44a5-a4ab-c4fd69258fde,,,,,,,FALSE,,
22.98,-79.28,7/16/55,Bathynomus giganteus,https://www.gbif.org/occurrence/1321634396,,Dataset: NMNH Extant Biology,1,"Nicholas Channel, NW Of Santa Maria Cay",457,,,,45,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 98522 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Nicholas Channel, NW Of Santa Maria Cay | waterBody: North Atlantic Ocean | country: Cuba",GBIF,,http://n2t.net/ark:/65665/3c3fd53d3-555e-435b-b8c0-25a1abdcc68c,,,,,,,FALSE,,
23.17,-79.55,7/16/55,Bathynomus giganteus,https://www.gbif.org/occurrence/1322432229,,Dataset: NMNH Extant Biology,1,"Cay Sal Bank, South Of",512,,,,46,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 98521 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Cay Sal Bank, South Of | waterBody: North Atlantic Ocean | country: Cuba",GBIF,,http://n2t.net/ark:/65665/3e75b8adb-d90b-4efd-8cad-7fb0678d855d,,,,,,,FALSE,,
26.52,-79.77,3/29/56,Bathynomus giganteus,https://www.gbif.org/occurrence/1321047081,,Dataset: NMNH Extant Biology,2,Off Miami,430,,,,47,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 99401 | recordNumber:  | recordedBy:  | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Off Miami | waterBody: North Atlantic Ocean | country: United States of America",GBIF,,http://n2t.net/ark:/65665/3aa0b7395-734c-4356-8d97-ca36a79b3f25,,,,,,,FALSE,,
24.665,-82.8561,6/15/56,Bathynomus giganteus,https://www.gbif.org/occurrence/1321797951,,Dataset: NMNH Extant Biology,1,"Florida Keys, West Of Dry Tortugas",366,,,,48,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 101971 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Florida Keys, West Of Dry Tortugas | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/3cb45a10d-1c28-4dcc-90ee-4da6d7bd0254,,,,,,,FALSE,,
23.98,-79.72,7/24/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1318551432,,Dataset: NMNH Extant Biology,2,"Off Florida, Near Cay Sal Bank",640,,,,49,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 101961 | recordNumber:  | recordedBy:  | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Off Florida, Near Cay Sal Bank | waterBody: North Atlantic Ocean | country: Bahamas",GBIF,,http://n2t.net/ark:/65665/33ba7f6ba-c8dd-4c6d-b5e8-ae3a97e52a18,,,,,,,FALSE,,
16.65,-82.48,8/21/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1320856531,,Dataset: NMNH Extant Biology,1,North Of Mosquito Bank,411,,,,50,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236051 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: North Of Mosquito Bank | waterBody: North Atlantic Ocean, Caribbean Sea | country: Honduras",GBIF,,http://n2t.net/ark:/65665/3a1a0a91e-e2d1-48f5-882a-458d7d5164e6,,,,,,,FALSE,,
16.65,-82.43,8/22/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1317494770,,Dataset: NMNH Extant Biology,1,North Of Mosquito Bank,457,,,,51,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236032 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: North Of Mosquito Bank | waterBody: North Atlantic Ocean, Caribbean Sea | country: Honduras",GBIF,,http://n2t.net/ark:/65665/30cf31366-5a48-4849-8ee3-d0fd109c1b9f,,,,,,,FALSE,,
16.65,-81.02,8/24/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1319223053,,Dataset: NMNH Extant Biology,1,Rosalind Bank,457,,,,52,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236042 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: Rosalind Bank | waterBody: North Atlantic Ocean, Caribbean Sea | country: Honduras",GBIF,,http://n2t.net/ark:/65665/359654444-ed6e-48a4-8945-346584b81368,,,,,,,FALSE,,
12.32,-82.45,9/11/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1318322740,,Dataset: NMNH Extant Biology,11,Mosquito Bank,594,,,,53,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236043 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: Mosquito Bank | waterBody: North Atlantic Ocean, Caribbean Sea | country: Nicaragua",GBIF,,http://n2t.net/ark:/65665/3318d670a-5aac-4935-a678-4cd21f5093eb,,,,,,,FALSE,,
13.33,-82.03,9/12/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1319932541,,Dataset: NMNH Extant Biology,7,East Of Providencia Island,594,,,,54,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236052 | recordNumber:  | recordedBy: H. Bullis | identifiedBy:  | locality: East Of Providencia Island | waterBody: North Atlantic Ocean, Caribbean Sea | country: Nicaragua",GBIF,,http://n2t.net/ark:/65665/378c3c21e-9c3d-4be4-a229-c3d3cd845aef,,,,,,,FALSE,,
13.65,-81.87,9/13/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1321680629,,Dataset: NMNH Extant Biology,3,West Of Providencia Island,503,,,,55,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236053 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: West Of Providencia Island | waterBody: North Atlantic Ocean, Caribbean Sea | country: Nicaragua",GBIF,,http://n2t.net/ark:/65665/3c60b2a23-21ac-4e0c-8cd3-9e8197581479,,,,,,,FALSE,,
25.18906,-77.11405,11/17/22,Bathynomus giganteus,,,,1,,749,traps,9.96,Large Amphipod,1680,,BTW expedition,,,,FALSE,,,,,,,
1.82,-46.8,11/17/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1318329238,,Dataset: NMNH Extant Biology,3,Off Amazon River Mouth,411,,,,56,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236023 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: Off Amazon River Mouth | waterBody: North Atlantic Ocean | country: Brazil",GBIF,,http://n2t.net/ark:/65665/331d60424-935c-43cd-ab6a-d91c9d8565db,,,,,,,FALSE,,
1.85,-46.83,11/17/57,Bathynomus giganteus,https://www.gbif.org/occurrence/1321720266,,Dataset: NMNH Extant Biology,3,Off the mouth of the Amazon River,366,,,,57,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 101943 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy: Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History | locality: Off the mouth of the Amazon River | waterBody: South Atlantic Ocean | country: Brazil",GBIF,,http://n2t.net/ark:/65665/3c7d010c4-c48f-40f6-b7e0-2c610897755d,,,,,,,FALSE,,
21.03,-91.93,3/8/58,Bathynomus giganteus,https://www.gbif.org/occurrence/1317489038,,Dataset: NMNH Extant Biology,1,"North Atlantic Ocean, Gulf of Mexico",48,,,,58,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236071 | recordNumber:  | recordedBy:  | identifiedBy:  | locality:  | waterBody: North Atlantic Ocean, Gulf of Mexico | country: Mexico",GBIF,,http://n2t.net/ark:/65665/30cb0ef04-e6e1-4915-869b-51c652dbbd44,,,,,,,FALSE,,
7.43,-54.82,9/8/58,Bathynomus giganteus,https://www.gbif.org/occurrence/1320146735,,Dataset: NMNH Extant Biology,1,NE Of Paramaribo,205.5,,,,59,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236024 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: NE Of Paramaribo | waterBody: North Atlantic Ocean | country: Suriname",GBIF,,http://n2t.net/ark:/65665/382377a42-ef2e-4646-81aa-44d2721b6232,,,,,,,FALSE,,
7.0833,-52.7833,9/14/58,Bathynomus giganteus,https://www.gbif.org/occurrence/1065186304,,Dataset: FMNH Invertebrate Zoology,2,Pascagoula {?},366,,,,60,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: FMNH | collectionCode: Invertebrate Zoology | catalogNumber: 3125 | recordNumber:  | recordedBy: United States Fish and Wildlife Service | identifiedBy:  | locality: Pascagoula {?} | waterBody:  | country: French Guiana",GBIF,,0e94cc6d-3b43-4179-b601-4c0412bc8dd3,,,,,,,FALSE,,
29.05,-88.33,6/3/59,Bathynomus giganteus,https://www.gbif.org/occurrence/1318266993,,Dataset: NMNH Extant Biology,1,"North Atlantic Ocean, Gulf of Mexico",732,,,,61,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 1106196 | recordNumber:  | recordedBy: D. Moore | identifiedBy:  | locality:  | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/32f143600-96db-4365-bc94-b07482c92d78,,,,,,,FALSE,,
24.4806,-83.55,6/8/59,Bathynomus giganteus,https://www.gbif.org/occurrence/1322400972,,Dataset: NMNH Extant Biology,6,"North Atlantic Ocean, Gulf of Mexico",549,,,,62,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236070 | recordNumber:  | recordedBy:  | identifiedBy:  | locality:  | waterBody: North Atlantic Ocean, Gulf of Mexico | country: United States of America",GBIF,,http://n2t.net/ark:/65665/3e5f8128d-fe18-41ec-a8e2-60665e6a8e1c,,,,,,,FALSE,,
11.5,-62.48,4/18/60,Bathynomus giganteus,https://www.gbif.org/occurrence/1317772794,,Dataset: NMNH Extant Biology,4,North Of Peninsula De Paria,329,,,,63,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236033 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: North Of Peninsula De Paria | waterBody: North Atlantic Ocean, Caribbean Sea | country: Venezuela (Bolivarian Republic of)",GBIF,,http://n2t.net/ark:/65665/319398598-3ed6-45a1-94e6-4cd1e5adbc1a,,,,,,,FALSE,,
11.6,-62.7,4/19/60,Bathynomus giganteus,https://www.gbif.org/occurrence/1319161672,,Dataset: NMNH Extant Biology,3,"Paria Peninsula, North Of",430,,,,64,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: USNM | collectionCode: IZ | catalogNumber: USNM 236034 | recordNumber:  | recordedBy: U.S. Fish and Wildlife Service | identifiedBy:  | locality: Paria Peninsula, North Of | waterBody: North Atlantic Ocean, Caribbean Sea | country: Venezuela (Bolivarian Republic of)",GBIF,,http://n2t.net/ark:/65665/356ac33fc-e117-4702-b9f3-d12d27f93625,,,,,,,FALSE,,
